,Sentence,Tokenized,Class,Label,Label tokenized,,
829," 4 splnenie podmienok na zápis vmkuv v prípade emitenta cenných papierov prijatých na obchodovanie na regulovanom trhu pvs nie je emitentom cenných papierov prijatých na obchodovanie na regulovanom trhu, ktorý podlieha požiadavkám na uverej?ovanie informácií pod?a osobitného predpisu, rovnocenného právneho predpisu ?lenského štátu alebo rovnocenných medzinárodných noriem a nie je ani spolo?nos?ou, ktorú takýto emitent priamo alebo nepriamo výlu?ne majetkovo a priamo alebo nepriamo výlu?ne riadi"," strana 3 4 predložených ?estných vyhlásení vyplýva , neexistujú zmluva 1né skuto?nos? , iný osobám zaklada? postavenie kuv pvs ",statutar,0,2,,
830," — vyhlásenie os os vyhlasuje, že pri identifikácii kuv pvs postupovala s odbornou starostlivos?ou a všetky skuto?nosti uvedené v tomto verifika?nom dokumente zodpovedajú skuto?ne zistenému stavu"," 4 splnenie podmienka zápis vmkuv prípad emitenta cenných papier prijatých obchodovanie regulovanom trh pvs nie by? emitentom cenných papier prijatých obchodovanie regulovanom trh , podlieha požiadavka uverej?ovanie informácia osobitný predpisu , rovnocenného právneho predpisu ?lenského štát rovnocenný medzinárodný noriem nie by? spolo?nos? , takýto emitent priamo nepriamo výlu?ne majetkovo priamo nepriamo výlu?ne riadi? ",statutar,0,0,,
831, ," 5 . — vyhlásenie os os vyhlasuje , identifikácii kuv pvs postupovala odborný starostlivos?ou skuto?nos? uvedený verifika?nom dokument zodpoveda? skuto?ne zistenému stav ",statutar,0,0,,
832," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku d?u vyhotovenia verifika?ného dokumentu predstavuje predstavenstvo v nasledovnom zložení: meno a priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstva meno a priezvisko judr"," ( aktuálne znenie ) , 15 . stanovy veolia energia international , de? 30 . júna 2017 16 . ?estné vyhlásenie pvs , de? 25 . január 2018 , 17 . vyplnený formulár pvs , 18 . ?estné vyhlásenie kuv pvs , 19 ",statutar,0,0,,
833," medzi spolo?níkom pvs a tre?ou osobou), na základe ktorých by ur?ité osoby mohli by? kúv popri/namiesto osôb uvedených v ?asti ad a-e) ad a) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , d?u vyhotovenia verifika?ného dokument predstavova? predstavenstvo nasledovnom zložení : meno priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstvo meno priezvisko judr ",statutar,2,0,,
834," ke?že pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa severná 58, 900 25 chorvátsky grob štátna príslušnos? slovenskej republiky dátum narodenia 22"," spolo?níkom pvs tre?ou osobou ) , základ ur?itý osoba by? kúv popri/namiesto osoba uvedený ?as? ad a-e ) ad ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , disponovala priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0,2,,
835, 114801/b ?lánok i predmet verifika?ného dokumentu tento verifika?ný dokument slúži na overenie identifikácie kuv pod?a § 11 zákona o registri pvs a § 6a zákona ?," ke?že pvs nema? žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnos? vmkuv kuv by? konatelia pvs uvedenie nízko : kuv adresa severná 58 , 900 25 chorvátsky grob štátna príslušnos? slovenský republika dátum narodenie 22 ",statutar,0,0,,
836, strana 2 z 7 ?lánok ii podklady pre overenie identifikácie kuv na ú?ely overenia identifikácie kuv (?alej len „kúv“) predložil pvs os nasledujúce dokumenty: 1, 114801/b ?lánok predmet verifika?ného dokument verifika?ný dokument slúži? overenie identifikácie kuv § 11 zákon registri pvs § 6a zákon ? ,statutar,0,0,,
837," skeny dokladov totožnosti vmkuv pvs, 12"," strana 2 7 ?lánok ii podklady overenie identifikácie kuv ú?el overenia identifikácie kuv ( ?alej „ kúv “ ) predloži? pvs os nasledujúce dokument : 1 . výpis obchodný register týkajúci pvs , de? 20 ",statutar,0,0,,
838," ?estné vyhlásenia kuv pvs, 19"," , de? 2 . februára 2018 , 9 . zoznam akcionárov spolo?nos? veolia energia international , de? 23 . január 2018 , 10 . výro?ná správa spolo?nos? veolia environnement-ve rok 2016 , 11 . skeny doklad totožnosti vmkuv pvs , 12 . vyhlásenie spolo?nos? veolia environnement-ve , potvrdzova? vlastníctvo 99 ,96 % akcií spolo?nos? veolia energia international , 13 . stanovy pvs ( aktuálne znenie ) , 14 ",statutar,0,0,,
839," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku d?u vyhotovenia verifika?ného dokumentu predstavuje predstavenstvo v nasledovnom zložení: meno a priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstva meno a priezvisko judr"," ( aktuálne znenie ) , 15 . stanovy veolia energia international , de? 30 . júna 2017 16 . ?estné vyhlásenie pvs , de? 25 . január 2018 , 17 . vyplnený formulár pvs , 18 . ?estné vyhlásenie kuv pvs , 19 . ?estné vyhlásenie pvs , de? 13 . júla 2020 . ?lánok iii vlastnícka riadiaca štruktúra pvs rámec identifikácie vlastnícky riadiacej štruktúry pvs by? vykonali nasledovné krok : krok ? ",statutar,0,0,,
840," ?lánok iv kuv os pri identifikácií kúv pvs postupovala nasledovne: a) prvý krok zis?ovanie, ?i niektorá fyzická osoba disponuje priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , d?u vyhotovenia verifika?ného dokument predstavova? predstavenstvo nasledovnom zložení : meno priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstvo meno priezvisko judr ",statutar,0,0,,
841," b) druhý krok zis?ovanie, ?i niektorá fyzická osoba disponuje právom vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek ich ?lena"," ?lánok iv kuv os identifikácia kúv pvs postupovala nasledovne : ) krok zis?ovanie , fyzický osoba disponuje priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0,0,,
842," medzi spolo?níkom pvs a tre?ou osobou), na základe ktorých by ur?ité osoby mohli by? kúv popri/namiesto osôb uvedených v ?asti ad a-e) ad a) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," b ) druhý krok zis?ovanie , fyzický osoba disponuje právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len ",statutar,2,0,,
843," ad b) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek ich ?lena"," spolo?níkom pvs tre?ou osobou ) , základ ur?itý osoba by? kúv popri/namiesto osoba uvedený ?as? ad a-e ) ad ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , disponovala priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,2,2,,
844," ad c) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by ovládala pvs iným spôsobom, ako je stanovený v bodoch a) a b)"," ad b ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , disponovala právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len ",statutar,2,2,,
845," strana 6 z 7 ad d) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho ?innosti"," ad c ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , ovládala pvs iný spôsob , by? stanovený bodoch ) b ) ",statutar,2,2,,
846, 2 zákona o legalizácii príjmov sa v takýchto prípadoch za kuv považujú vmkuv pvs," strana 6 7 ad d ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , disponovala právo hospodársky prospech najmenej 25 % podnikanie pvs iný ?innos? ",statutar,2,2,,
847," ke?že pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa severná 58, 900 25 chorvátsky grob štátna príslušnos? slovenskej republiky dátum narodenia 22"," ad a-f ) nako?ko neexistova? osoba , sp??ala kritéria stanovené bodoch a-f , zmysel § 6a ods . 2 zákon legalizácii príjem takýto prípad kuv považujú vmkuv pvs ",statutar,0,2,,
848, ," ke?že pvs nema? žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnos? vmkuv kuv by? konatelia pvs uvedenie nízko : kuv adresa severná 58 , 900 25 chorvátsky grob štátna príslušnos? slovenský republika dátum narodenie 22 ",statutar,0,0,,
849," zástupca riadite?a, vedúci oddelenia ekonomiky štátneho podniku (?alej len ako „pvs“) kuv meno a priezvisko: narodený: trvale bytom: št"," zástupca riadite?a , vedúci oddelenie ekonomika štátny podnik ( ?alej „ pvs “ ) kuv meno priezvisko : narodený : trvale bytom : št ",statutar,0,0,,
850," pvs má 3 odštepné závody, a to: a) odštepný závod kamenica nad cirochou, ktorého vedúcim je kuv, b) odštepný závod malacky, ktorého vedúcim je kuv, c) odštepný závod kežmarok, ktorého vedúcim je kuv 4","556 ,12 eur 3 . pvs ma? 3 odštepné závody , : ) odštepný závod kamenica cirochou , vedúci by? kuv , b ) odštepný závod malacky , vedúci by? kuv , c ) odštepný závod kežmarok , vedúci by? kuv 4 . vmkuv pvs by? riadite? štátny podnik , by? ing ",statutar,0,0,,
851, c) zákona o rpvs je na ú?ely tohto zákona kuv fyzická osoba pod?a osobitného predpisu, $ 2 ods . 1 písm . c ) zákon rpvs by? ú?el zákon kuv fyzický osoba osobitný predpisu ,statutar,0,0,,
852," ke?že zakladate?om pvs je ministerstvo obrany sr a vlastníkom pvs je de 3 iure slovenská republika, os ustálila, že žiadna fyzická osoba nesp??a defini?né kritériá kuv pod?a ust"," ke?že zakladate? pvs by? ministerstvo obrana sr vlastníkom pvs by? de 3 iure slovenský republika , os ustálila , žiaden fyzický osoba nesp??a defini?né kritérium kuv ust ",statutar,2,2,,
853," 3 zákona o štátnom podniku vmkuv pvs, b) kuv, ktorý je ako !"," $ 19 ods . 3 zákon štátnom podnik vmkuv pvs , b ) kuv , by? ! ",statutar,0,0,,
854," ministerstvo obrany, ako zakladate? pvs disponuje vo vz?ahu k pvs právami, ktoré vyplývajú zo zákona o štátnom podniku, a to najmä: menuje (na základe výberového konania), odvoláva a ur?uje spôsob odme?ovania riadite?a (ako vmkuv schva?uje ro?nú ú?tovnú závierku pvs, ur?uje po?et ?lenov dozornej rady, vymenováva (na základe výberového konania), odvoláva a ur?uje spôsob odme?ovania predsedu rady, vymenováva, ustanovuje do funkcie, odvoláva a ur?uje spôsob odme?ovania polovice ostatných ?lenov rady (okrem predsedu), rozhoduje o predmetoch ?innosti pvs, rozhoduje o zlú?ení, splynutí, rozdelení alebo zrušení pvs, schva?uje ro?nú ú?tovnú závierku a rozhoduje o rozdelení použite?ného zisku, prerokúva a schva?uje základné otázky koncepcie rozvoja podniku, dohliada na vedenie a hospodárenie podniku a schva?uje návrhy na financovanie hmotného a nehmotného majetku úverom, a pod"," ministerstvo obrana , zakladate? pvs disponuje vz?ah pvs právami , vyplýva? zákon štátnom podnik , najmä : menova? ( základ výberového konania ) , odvoláva ur?ova? spôsob odme?ovania riadite?a ( vmkuv schva?uje ro?nú ú?tovnú závierku pvs , ur?ova? po?et ?lenov dozornej rada , vymenováva ( základ výberového konania ) , odvoláva ur?ova? spôsob odme?ovania predsedu rada , vymenováva , ustanovova? funkcia , odvoláva ur?ova? spôsob odme?ovania polovica ostatný ?lenov rada ( okrem predsedu ) , rozhoduje predmetoch ?innos? pvs , rozhoduje zlú?ení , splynutí , rozdelení zrušení pvs , schva?uje ro?nú ú?tovnú závierku rozhoduje rozdelení použite?ného zisku , prerokúva schva?uje základný otázka koncepcia rozvoj podnik , dohliada vedenie hospodárenie podnik schva?uje návrhy financovanie hmotného nehmotného majetok úverom , ",statutar,0,0,,
855," os zárove? vyhlasujem, že pri identifikácii kuv táto konala nestranne a pri zis?ovaní skuto?ného stavu táto vykonala s odbornou starostlivos?ou primeranou jej postaveniu (ako spolo?nosti poskytujúcej právne služby — výkon advokácie) všetky potrebné úkony, zaobstarala si o predmete zápisu do rpvs všetky dostupné informácie a tieto vyhodnotila postupom pod?a osobitného predpisu, na základe ?oho, po zoh?adnení a nezávislom odbornom vyhodnotení všetkých dostupných informácií, ktoré získala, táto identifikovala kuv špecifikovaných v úvode tohto verifika?ného dokumentu"," os zárove? vyhlasujem , identifikácii kuv kona? nestranne zis?ovaní skuto?ného stav vykonala odborný starostlivos?ou primeranou postaveniu ( spolo?nos? poskytujúcej právny služba — výkon advokácie ) potrebný úkony , zaobstarala predmete zápisu rpvs dostupné informácia vyhodnotila postupom osobitný predpisu , základ , zoh?adnený nezávislom odbornom vyhodnotenie dostupný informácia , získa? , identifikovala kuv špecifikovaných úvod verifika?ného dokument ",statutar,0,0,,
856,2020 c) matrikou osved?ené ?estné vyhlásenie vmkuv — riadite?a pvs zo d?a 01,2020 c ) matrikou osved?ené ?estné vyhlásenie vmkuv — riadite?a pvs de? 01 ,statutar,0,0,,
857," vmkuv pvs je riadite? štátneho podniku, ktorým je ing","2020 , d ) matrikou osved?ené ?estné vyhlásenie zástupcu vmkuv — 1 . zástupcu riadite?a pvs de? 01 ",statutar,2,0,,
858," 3 zákona o štátnom podniku vmkuv pvs, b) kuv, ktorý je ako !","556 ,12 eur 3 . pvs ma? 3 odštepné závody , : ) odštepný závod kamenica cirochou , vedúci by? kuv , b ) odštepný závod malacky , vedúci by? kuv , c ) odštepný závod kežmarok , vedúci by? kuv 4 . vmkuv pvs by? riadite? štátny podnik , by? ing ",statutar,0,0,,
859," ministerstvo obrany, ako zakladate? pvs disponuje vo vz?ahu k pvs právami, ktoré vyplývajú zo zákona o štátnom podniku, a to najmä: menuje (na základe výberového konania), odvoláva a ur?uje spôsob odme?ovania riadite?a (ako vmkuv schva?uje ro?nú ú?tovnú závierku pvs, ur?uje po?et ?lenov dozornej rady, vymenováva (na základe výberového konania), odvoláva a ur?uje spôsob odme?ovania predsedu rady, vymenováva, ustanovuje do funkcie, odvoláva a ur?uje spôsob odme?ovania polovice ostatných ?lenov rady (okrem predsedu), rozhoduje o predmetoch ?innosti pvs, rozhoduje o zlú?ení, splynutí, rozdelení alebo zrušení pvs, schva?uje ro?nú ú?tovnú závierku a rozhoduje o rozdelení použite?ného zisku, prerokúva a schva?uje základné otázky koncepcie rozvoja podniku, dohliada na vedenie a hospodárenie podniku a schva?uje návrhy na financovanie hmotného a nehmotného majetku úverom, a pod"," $ 19 ods . 3 zákon štátnom podnik vmkuv pvs , b ) kuv , by? ! ",statutar,0,0,,
860," tohto verifika?ného dokumentu), ktorých údaje sú špecifikované v úvode tohto dokumentu pri špecifikácii kuv sú?as?ou riadiacej štruktúry pvs sú pod?a os aj ?lenovia dozornej rady, uvedení v ?l"," ministerstvo obrana , zakladate? pvs disponuje vz?ah pvs právami , vyplýva? zákon štátnom podnik , najmä : menova? ( základ výberového konania ) , odvoláva ur?ova? spôsob odme?ovania riadite?a ( vmkuv schva?uje ro?nú ú?tovnú závierku pvs , ur?ova? po?et ?lenov dozornej rada , vymenováva ( základ výberového konania ) , odvoláva ur?ova? spôsob odme?ovania predsedu rada , vymenováva , ustanovova? funkcia , odvoláva ur?ova? spôsob odme?ovania polovica ostatný ?lenov rada ( okrem predsedu ) , rozhoduje predmetoch ?innos? pvs , rozhoduje zlú?ení , splynutí , rozdelení zrušení pvs , schva?uje ro?nú ú?tovnú závierku rozhoduje rozdelení použite?ného zisku , prerokúva schva?uje základný otázka koncepcia rozvoj podnik , dohliada vedenie hospodárenie podnik schva?uje návrhy financovanie hmotného nehmotného majetok úverom , ",statutar,0,0,,
861," 1 zákona o ochrane verejného záujmu, ktoré osoby sú podrobne špecifikované (s uvedením zákonom vyžadovaných údajov) v úvode tohto dokumentu (oh?adne riadite?a štátneho podniku) a v tomto bode: a) kuv, riadite? pvs, ktorý je verejným funkcionárom v zmysle ust"," ?as? 2 , bod 4 . verifika?ného dokument ) , údaj by? špecifikovaný úvod dokument špecifikácia kuv sú?as? riadiacej štruktúry pvs by? os ?len dozornej rada , uvedenie ?l ",statutar,0,0,,
862," c) tohto verifika?ného dokumentu — ?estného vyhlásenia vmkuv — riadite?a pvs, ustálila os že pvs nie je emitentom cenných papierov prijatých na obchodovanie na regulovanom trhu, ktorý podlieha požiadavkám na uverej?ovanie informácií pod?a osobitného predpisu, rovnocenného právneho predpisu ?lenského štátu alebo rovnocenných medzinárodných noriem alebo spolo?nos?ou, ktorú tento emitent priamo alebo nepriamo výlu?ne majetkovo ovláda a priamo alebo nepriamo výlu?ne riadi"," ods . 1 zákon ochrane verejný záujem , osoba by? podrobne špecifikovaný ( uvedenie zákon vyžadovaný údajov ) úvod dokument ( oh?adne riadite?a štátny podnik ) bode : ) kuv , riadite? pvs , by? verejný funkcionárom zmysel ust ",statutar,0,0,,
