,Sentence,Tokenized,Class,Label
822," a) body 1, 2 a 4 zákona 297/2008 vo vzťahu k členom predstavenstva abb ltd žiaden člen predstavenstva abb líd nie je kuv pvs, nakoľko žiaden člen predstavenstva neovláda (priamo ani nepriamo) pvs iným spôsobom v zmysle 86a ods"," vyplýva , , absencii definičných znak kuv $ 6a ods . 1 písm . ) body 1 , 2 4 zákon 297/2008 vzťah člen predstavenstvo abb ltd žiaden člen predstavenstvo abb líd nie byť kuv pvs , nakoľko žiaden člen predstavenstvo neovládať ( priamo nepriamo ) pvs iný spôsob zmysel 86a ods ",statutar,0
823,"4 pri identifikácii kuv pvs konala nestranne a s odbornou starostlivosťou, konaním s odbornou starostlivosťou sa rozumie konanie so starostlivosťou primeranou funkcii alebo postaveniu os po zohľadnení a nezávislom odbornom vyhodnotení všetkých dostupných informácií, ktoré získala alebo mohla získať a ktoré sa týkajú alebo môžu mať vplyv na jej konanie: si zaobstarala o predmete zápisu do registra všetky dostupné informácie a tieto vyhodnotila postupom podľa zákona 297/2008: nebola viazaná žiadnymi pokynmi pvs, a skutočnosti uvedené vtomto verifikačnom dokumente zodpovedajú ňou skutočne zistenému stavu","4 identifikácii kuv pvs konať nestranne odborný starostlivosťou , konaním odborný starostlivosťou rozumieť konanie starostlivosťou primeranou funkcia postaveniu os zohľadnený nezávislom odbornom vyhodnotenie dostupný informácia , získať získať týkať mať vplyv konanie : zaobstarala predmete zápisu register dostupné informácia vyhodnotila postupom zákon 297/2008 : nebyť viazaná žiadnymi pokynmi pvs , skutočnosť uvedený vtomto verifikačnom dokument zodpovedať skutočne zistenému stav ",statutar,0
824," z čestného vyhlásenia pvs okrem iného vyplýva, že neexistuje iná fyzická osoba, ktorá by mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci ni upavať | orgán, dozorný orgán alebo kontrolný orgán pvs inak ako z titulu zakladateľa pvs"," 712/5 konajúca kuv — riaditeľ ďalej „ pvs “ 1 . podklady identifikácii kuv os identifikovala kuv základ údajov informácia získaných nasledovný dokument : ) výpis zobchodného register štátny podnik slovthermae , kúpele diamant dudince , š ",statutar,0
825, 712/5 konajúca kuv — riaditeľ ďalej len „pvs“ 1," čestný vyhlásenie pvs okrem iný vyplýva , neexistovať iný fyzický osoba , mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci ni upavať orgán , dozorný orgán kontrolný orgán pvs inak titulu zakladateľa pvs ",statutar,0
826," z čestného vyhlásenia pvs okrem iného vyplýva, že neexistuje iná fyzická osoba, ktorá by mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci ni upavať | orgán, dozorný orgán alebo kontrolný orgán pvs inak ako z titulu zakladateľa pvs", 712/5 konajúca kuv — riaditeľ ďalej „ pvs “ 1 ,statutar,0
827," 2 zákona o ochrane pred legalizáciou príjmov z trestnej činnosti považujú vmkuv za kuv sa považuje vmkuv alebo vmkuv z predloženého výpisu z obchodného registra okresného súdu banská bystrica vyplýva, že vmkuv pvs je riaditeľ"," čestný vyhlásenie pvs okrem iný vyplýva , neexistovať iný fyzický osoba , mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci ni upavať orgán , dozorný orgán kontrolný orgán pvs inak titulu zakladateľa pvs ",statutar,0
828," strana 3 z 4 z predložených čestných vyhlásení vyplýva, že neexistujú zmluvy alebo 1né skutočnosti, ktoré by iným osobám mohli zakladať postavenie kuv pvs"," $ 6a ods . 2 zákon ochrane legalizácia príjem trestný činnosť považujú vmkuv kuv považovať vmkuv vmkuv predloženého výpisu obchodný register okresného súd banská bystrica vyplýva , vmkuv pvs byť riaditeľ ",statutar,0
829," 4 splnenie podmienok na zápis vmkuv v prípade emitenta cenných papierov prijatých na obchodovanie na regulovanom trhu pvs nie je emitentom cenných papierov prijatých na obchodovanie na regulovanom trhu, ktorý podlieha požiadavkám na uverejňovanie informácií podľa osobitného predpisu, rovnocenného právneho predpisu členského štátu alebo rovnocenných medzinárodných noriem a nie je ani spoločnosťou, ktorú takýto emitent priamo alebo nepriamo výlučne majetkovo a priamo alebo nepriamo výlučne riadi"," strana 3 4 predložených čestných vyhlásení vyplýva , neexistujú zmluva 1né skutočnosť , iný osobám zakladať postavenie kuv pvs ",statutar,0
830," — vyhlásenie os os vyhlasuje, že pri identifikácii kuv pvs postupovala s odbornou starostlivosťou a všetky skutočnosti uvedené v tomto verifikačnom dokumente zodpovedajú skutočne zistenému stavu"," 4 splnenie podmienka zápis vmkuv prípad emitenta cenných papier prijatých obchodovanie regulovanom trh pvs nie byť emitentom cenných papier prijatých obchodovanie regulovanom trh , podlieha požiadavka uverejňovanie informácia osobitný predpisu , rovnocenného právneho predpisu členského štát rovnocenný medzinárodný noriem nie byť spoločnosť , takýto emitent priamo nepriamo výlučne majetkovo priamo nepriamo výlučne riadiť ",statutar,0
831, ," 5 . — vyhlásenie os os vyhlasuje , identifikácii kuv pvs postupovala odborný starostlivosťou skutočnosť uvedený verifikačnom dokument zodpovedať skutočne zistenému stav ",statutar,0
832," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku dňu vyhotovenia verifikačného dokumentu predstavuje predstavenstvo v nasledovnom zložení: meno a priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstva meno a priezvisko judr"," ( aktuálne znenie ) , 15 . stanovy veolia energia international , deň 30 . júna 2017 16 . čestné vyhlásenie pvs , deň 25 . január 2018 , 17 . vyplnený formulár pvs , 18 . čestné vyhlásenie kuv pvs , 19 ",statutar,0
833," medzi spoločníkom pvs a treťou osobou), na základe ktorých by určité osoby mohli byť kúv popri/namiesto osôb uvedených v časti ad a-e) ad a) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , dňu vyhotovenia verifikačného dokument predstavovať predstavenstvo nasledovnom zložení : meno priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstvo meno priezvisko judr ",statutar,0
834," keďže pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa severná 58, 900 25 chorvátsky grob štátna príslušnosť slovenskej republiky dátum narodenia 22"," spoločníkom pvs treťou osobou ) , základ určitý osoba byť kúv popri/namiesto osoba uvedený časť ad a-e ) ad ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , disponovala priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0
835, 114801/b článok i predmet verifikačného dokumentu tento verifikačný dokument slúži na overenie identifikácie kuv podľa § 11 zákona o registri pvs a § 6a zákona č," keďže pvs nemať žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnosť vmkuv kuv byť konatelia pvs uvedenie nízko : kuv adresa severná 58 , 900 25 chorvátsky grob štátna príslušnosť slovenský republika dátum narodenie 22 ",statutar,0
836, strana 2 z 7 článok ii podklady pre overenie identifikácie kuv na účely overenia identifikácie kuv (ďalej len „kúv“) predložil pvs os nasledujúce dokumenty: 1, 114801/b článok predmet verifikačného dokument verifikačný dokument slúžiť overenie identifikácie kuv § 11 zákon registri pvs § 6a zákon č ,statutar,0
837," skeny dokladov totožnosti vmkuv pvs, 12"," strana 2 7 článok ii podklady overenie identifikácie kuv účel overenia identifikácie kuv ( ďalej „ kúv “ ) predložiť pvs os nasledujúce dokument : 1 . výpis obchodný register týkajúci pvs , deň 20 ",statutar,0
838," čestné vyhlásenia kuv pvs, 19"," , deň 2 . februára 2018 , 9 . zoznam akcionárov spoločnosť veolia energia international , deň 23 . január 2018 , 10 . výročná správa spoločnosť veolia environnement-ve rok 2016 , 11 . skeny doklad totožnosti vmkuv pvs , 12 . vyhlásenie spoločnosť veolia environnement-ve , potvrdzovať vlastníctvo 99 ,96 % akcií spoločnosť veolia energia international , 13 . stanovy pvs ( aktuálne znenie ) , 14 ",statutar,0
839," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku dňu vyhotovenia verifikačného dokumentu predstavuje predstavenstvo v nasledovnom zložení: meno a priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstva meno a priezvisko judr"," ( aktuálne znenie ) , 15 . stanovy veolia energia international , deň 30 . júna 2017 16 . čestné vyhlásenie pvs , deň 25 . január 2018 , 17 . vyplnený formulár pvs , 18 . čestné vyhlásenie kuv pvs , 19 . čestné vyhlásenie pvs , deň 13 . júla 2020 . článok iii vlastnícka riadiaca štruktúra pvs rámec identifikácie vlastnícky riadiacej štruktúry pvs byť vykonali nasledovné krok : krok č ",statutar,0
840," článok iv kuv os pri identifikácií kúv pvs postupovala nasledovne: a) prvý krok zisťovanie, či niektorá fyzická osoba disponuje priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , dňu vyhotovenia verifikačného dokument predstavovať predstavenstvo nasledovnom zložení : meno priezvisko kuv adresa severná 58 mesto 900 25 chorvátsky grob funkcia predseda predstavenstvo meno priezvisko judr ",statutar,0
841," b) druhý krok zisťovanie, či niektorá fyzická osoba disponuje právom vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena"," článok iv kuv os identifikácia kúv pvs postupovala nasledovne : ) krok zisťovanie , fyzický osoba disponuje priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0
842," medzi spoločníkom pvs a treťou osobou), na základe ktorých by určité osoby mohli byť kúv popri/namiesto osôb uvedených v časti ad a-e) ad a) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," b ) druhý krok zisťovanie , fyzický osoba disponuje právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen ",statutar,0
843," ad b) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena"," spoločníkom pvs treťou osobou ) , základ určitý osoba byť kúv popri/namiesto osoba uvedený časť ad a-e ) ad ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , disponovala priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0
844," ad c) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by ovládala pvs iným spôsobom, ako je stanovený v bodoch a) a b)"," ad b ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , disponovala právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen ",statutar,0
845," strana 6 z 7 ad d) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho činnosti"," ad c ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , ovládala pvs iný spôsob , byť stanovený bodoch ) b ) ",statutar,0
846, 2 zákona o legalizácii príjmov sa v takýchto prípadoch za kuv považujú vmkuv pvs," strana 6 7 ad d ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , disponovala právo hospodársky prospech najmenej 25 % podnikanie pvs iný činnosť ",statutar,0
847," keďže pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa severná 58, 900 25 chorvátsky grob štátna príslušnosť slovenskej republiky dátum narodenia 22"," ad a-f ) nakoľko neexistovať osoba , spĺňala kritéria stanovené bodoch a-f , zmysel § 6a ods . 2 zákon legalizácii príjem takýto prípad kuv považujú vmkuv pvs ",statutar,0
848, ," keďže pvs nemať žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnosť vmkuv kuv byť konatelia pvs uvedenie nízko : kuv adresa severná 58 , 900 25 chorvátsky grob štátna príslušnosť slovenský republika dátum narodenie 22 ",statutar,0
849," zástupca riaditeľa, vedúci oddelenia ekonomiky štátneho podniku (ďalej len ako „pvs“) kuv meno a priezvisko: narodený: trvale bytom: št"," zástupca riaditeľa , vedúci oddelenie ekonomika štátny podnik ( ďalej „ pvs “ ) kuv meno priezvisko : narodený : trvale bytom : št ",statutar,0
850," pvs má 3 odštepné závody, a to: a) odštepný závod kamenica nad cirochou, ktorého vedúcim je kuv, b) odštepný závod malacky, ktorého vedúcim je kuv, c) odštepný závod kežmarok, ktorého vedúcim je kuv 4","556 ,12 eur 3 . pvs mať 3 odštepné závody , : ) odštepný závod kamenica cirochou , vedúci byť kuv , b ) odštepný závod malacky , vedúci byť kuv , c ) odštepný závod kežmarok , vedúci byť kuv 4 . vmkuv pvs byť riaditeľ štátny podnik , byť ing ",statutar,0
851, c) zákona o rpvs je na účely tohto zákona kuv fyzická osoba podľa osobitného predpisu, $ 2 ods . 1 písm . c ) zákon rpvs byť účel zákon kuv fyzický osoba osobitný predpisu ,statutar,0
852," keďže zakladateľom pvs je ministerstvo obrany sr a vlastníkom pvs je de 3 iure slovenská republika, os ustálila, že žiadna fyzická osoba nespĺňa definičné kritériá kuv podľa ust"," keďže zakladateľ pvs byť ministerstvo obrana sr vlastníkom pvs byť de 3 iure slovenský republika , os ustálila , žiaden fyzický osoba nespĺňa definičné kritérium kuv ust ",statutar,0
853," 3 zákona o štátnom podniku vmkuv pvs, b) kuv, ktorý je ako !"," $ 19 ods . 3 zákon štátnom podnik vmkuv pvs , b ) kuv , byť ! ",statutar,0
854," ministerstvo obrany, ako zakladateľ pvs disponuje vo vzťahu k pvs právami, ktoré vyplývajú zo zákona o štátnom podniku, a to najmä: menuje (na základe výberového konania), odvoláva a určuje spôsob odmeňovania riaditeľa (ako vmkuv schvaľuje ročnú účtovnú závierku pvs, určuje počet členov dozornej rady, vymenováva (na základe výberového konania), odvoláva a určuje spôsob odmeňovania predsedu rady, vymenováva, ustanovuje do funkcie, odvoláva a určuje spôsob odmeňovania polovice ostatných členov rady (okrem predsedu), rozhoduje o predmetoch činnosti pvs, rozhoduje o zlúčení, splynutí, rozdelení alebo zrušení pvs, schvaľuje ročnú účtovnú závierku a rozhoduje o rozdelení použiteľného zisku, prerokúva a schvaľuje základné otázky koncepcie rozvoja podniku, dohliada na vedenie a hospodárenie podniku a schvaľuje návrhy na financovanie hmotného a nehmotného majetku úverom, a pod"," ministerstvo obrana , zakladateľ pvs disponuje vzťah pvs právami , vyplývať zákon štátnom podnik , najmä : menovať ( základ výberového konania ) , odvoláva určovať spôsob odmeňovania riaditeľa ( vmkuv schvaľuje ročnú účtovnú závierku pvs , určovať počet členov dozornej rada , vymenováva ( základ výberového konania ) , odvoláva určovať spôsob odmeňovania predsedu rada , vymenováva , ustanovovať funkcia , odvoláva určovať spôsob odmeňovania polovica ostatný členov rada ( okrem predsedu ) , rozhoduje predmetoch činnosť pvs , rozhoduje zlúčení , splynutí , rozdelení zrušení pvs , schvaľuje ročnú účtovnú závierku rozhoduje rozdelení použiteľného zisku , prerokúva schvaľuje základný otázka koncepcia rozvoj podnik , dohliada vedenie hospodárenie podnik schvaľuje návrhy financovanie hmotného nehmotného majetok úverom , ",statutar,0
